5633,3.92100844941e-05
4610,2.77425828765e-05
3084,3.91032931945e-05
16,1.02115841147e-06
3605,3.92101320452e-05
4119,3.92077541545e-05
2586,3.9210131101e-05
2080,3.55055674583e-05
3621,3.92101319002e-05
4646,3.92101318497e-05
2481,3.92101320401e-05
6185,3.92100401475e-05
42,1.02027186892e-06
3627,3.92101305637e-05
6198,3.92088905537e-05
569,3.92101166049e-05
1082,3.91874534524e-05
5691,3.92101211635e-05
577,3.92101165667e-05
2116,3.92098486709e-05
4167,3.92101320036e-05
3144,3.92101316406e-05
183,3.92100404651e-05
1618,3.9210131729e-05
85,3.92100019306e-05
3169,3.38895535357e-05
5230,3.92101237206e-05
1137,3.92101305244e-05
2162,3.92101320101e-05
6264,3.92100015577e-05
5764,3.9210116612e-05
4745,3.92101311814e-05
4746,3.92101308548e-05
6285,3.89763522475e-05
5779,3.9210116536e-05
660,3.92101210732e-05
4246,3.92101319927e-05
2244,3.92101320177e-05
2085,3.92101319941e-05
4770,2.7742582837e-05
5799,3.9207739037e-05
171,3.92100407126e-05
5296,3.92101299841e-05
6327,1.02115842339e-06
6330,1.02115842088e-06
3775,3.92101320088e-05
4288,3.67607743136e-05
1568,3.67607741336e-05
1220,3.92101308596e-05
2245,3.92101320165e-05
6343,1.02115835852e-06
3785,3.92101314279e-05
6349,1.02115786103e-06
3790,3.92101251773e-05
1240,3.92051483129e-05
735,3.92101243313e-05
4327,3.92101319752e-05
5864,3.92101096739e-05
3316,3.92098487234e-05
4342,3.92101317791e-05
762,3.91874480415e-05
763,3.91610643075e-05
1790,3.92101250376e-05
4369,3.38895535007e-05
6276,3.92097192949e-05
2332,3.92101320088e-05
1309,3.92101272457e-05
4904,3.92101311932e-05
1842,3.92101319347e-05
4407,3.92101319547e-05
322,3.92100872589e-05
3395,3.92099875912e-05
1872,3.92101102594e-05
3409,3.38895535352e-05
340,3.921008716e-05
1880,3.92051492369e-05
2907,3.9210130567e-05
4667,3.92101303724e-05
3953,3.92100921207e-05
1400,3.92051487815e-05
6028,3.92100848977e-05
3394,3.92100569146e-05
6033,3.92100474809e-05
3488,3.67607743447e-05
4009,3.92101320174e-05
433,3.92100608842e-05
3002,3.91874553481e-05
3003,3.91610714864e-05
6090,3.92100680557e-05
979,3.92101291672e-05
6111,3.92100561212e-05
2896,3.92101320099e-05
5602,3.92101243623e-05
6122,3.91873938416e-05
167,3.92100407195e-05
494,3.92101100467e-05
3716,3.92098487164e-05
506,3.92101091514e-05
