1555,2.83694114063e-30
5655,2.88383248843e-30
1560,2.84286417033e-30
1055,2.86660131141e-30
6183,2.87373347389e-30
1577,2.88103701227e-30
3627,2.79449031002e-30
6204,2.8827365792e-30
4673,2.81314061117e-30
2743,2.80351241894e-30
1102,2.9095391509e-30
4181,2.80725088968e-30
4537,2.85988449264e-30
5722,2.85990910152e-30
1634,2.83316470775e-30
2660,2.80901527594e-30
6250,2.89398874422e-30
3181,2.86390395205e-30
6254,2.88751790588e-30
4208,2.8275727176e-30
1300,2.85026688559e-30
6335,2.22915698128e-30
3710,2.79434072993e-30
3211,2.82151837047e-30
657,2.88008217335e-30
4758,2.8202574895e-30
1179,2.89878241903e-30
672,2.87244281616e-30
690,2.89508972669e-30
3764,2.8432592226e-30
4592,2.81044281646e-30
1207,2.8759096403e-30
3957,2.80159767677e-30
4291,2.83722359274e-30
5321,2.84313674666e-30
2765,2.81939856205e-30
1745,2.89690424677e-30
1236,2.85051025e-30
5846,2.88677243383e-30
2780,2.86425398046e-30
4829,2.81710383188e-30
6353,2.21720385878e-30
744,2.87000757654e-30
3312,2.79410725883e-30
1265,2.90940327577e-30
4854,2.8579397811e-30
3327,2.81866446131e-30
6358,2.21989810744e-30
4364,2.82091165714e-30
785,2.92390650112e-30
2322,2.8593604306e-30
5396,2.83979333269e-30
1329,2.86869825755e-30
1330,2.87094211539e-30
5940,2.86618115955e-30
831,2.8649407791e-30
4928,2.84423596043e-30
853,2.89514537931e-30
3415,2.84228661035e-30
5466,2.84116097126e-30
5980,2.90707668509e-30
5469,2.84011502031e-30
862,2.91722074888e-30
3936,2.81235690667e-30
2922,2.8103817387e-30
4460,2.86818979993e-30
2418,2.81745073003e-30
1397,2.84507047763e-30
1344,2.90826629569e-30
4996,2.82541293957e-30
1925,2.85953395836e-30
1938,2.83060113471e-30
2452,2.84412032548e-30
4506,2.8091277919e-30
5531,2.86497911542e-30
4508,2.80816727808e-30
929,2.88360745924e-30
931,2.88776631866e-30
5549,2.84334430535e-30
1969,2.84798008288e-30
5557,2.84703945432e-30
5049,2.85392076424e-30
5565,2.85889541958e-30
4040,2.80725784234e-30
5068,2.8252958572e-30
5583,2.90327098778e-30
4054,2.8426410694e-30
4055,2.84581778654e-30
3544,2.79640126462e-30
3546,2.79473979125e-30
3550,2.79352998507e-30
2017,2.82988974054e-30
3557,2.79839880071e-30
3559,2.80132561288e-30
3564,2.81116609713e-30
3392,2.79390586974e-30
2037,2.82233193531e-30
3063,2.79913000426e-30
5205,2.86855742814e-30
